id,image,text,type,original_dataset_label,model_prediction,human_annotation,majority_voting
71206,../FHM/img/71206.png,my brother the more girlfriends you have the more money you lose the more you don t progress in life find one girlfriend invest in her and build your future together,train,0,0,,0
30824,../FHM/img/30824.png,where did you learn to do it so good me when i was,train,0,0,,0
7931,../FHM/img/07931.png,how black people became christians,train,1,0,1,1
2983,../FHM/img/02983.png,large big mac no onions,train,0,0,,0
15674,../FHM/img/15674.png,then he said i couldn t come to the barbecue because i always burn the hamburgers,train,0,0,,0
64193,../FHM/img/64193.png,you just ran past full retard and went straight to potato,train,1,1,,1
65378,../FHM/img/65378.png,drink bleach then you can be white on the inside and out,train,0,1,1,1
28765,../FHM/img/28765.png,and just like that people forgot about area started wanting to look like year olds,train,0,0,,0
30462,../FHM/img/30462.png,if you have a beard but can t change a tire shave,train,0,0,,0
46301,../FHM/img/46301.png,if black people aren t lazy then why doesn t kfc have a breakfast menu,train,1,0,1,1
32806,../FHM/img/32806.png,when you start to choke but your uncle knows the heimlich maneuver,train,0,0,,0
59362,../FHM/img/59362.png,obama s fbi did not break rules or policies they broke laws they did not make mistakes they committed crimes,train,0,0,,0
34915,../FHM/img/34915.png,just trying to do my part,train,1,0,0,0
97102,../FHM/img/97102.png,a monkey wearing makeup and a dress does not make it a woman and a man wearing makeup and a dress is also not a woman,train,1,0,0,0
71486,../FHM/img/71486.png,if you re constantly referring to your skin color or other people s skin color maybe you re the racist,train,0,1,1,1
56281,../FHM/img/56281.png,liberals before the election trump and his supporters must accept the results of the election liberals after the election i do not accept the results of the election,train,0,1,1,1
69024,../FHM/img/69024.png,is my smile creeping you out you need to tell me if my smile is creeping you out,train,0,0,,0
86910,../FHM/img/86910.png,this is what happens when white people lose white privilege,train,1,0,1,1
97413,../FHM/img/97413.png,your birthday it is old you have become,train,0,0,,0
97564,../FHM/img/97564.png,sign says take a quarter takes two,train,0,0,,0
79806,../FHM/img/79806.png,when you ask them if they re having a seizure but they just spasm on the ground instead of answering you all right then keep your secrets,train,0,0,,0
12309,../FHM/img/12309.png,i don t know how to deal with criminals i guess i ll take a shot at them,train,0,0,,0
17598,../FHM/img/17598.png,when you have an point iq but it s the highest in your village,train,0,0,,0
61032,../FHM/img/61032.png,if being racist means that i don t want people of color in my country then i am not a racist,train,0,1,1,1
62384,../FHM/img/62384.png,whenever your owner walks to fast,train,0,0,,0
52743,../FHM/img/52743.png,like a hot ls swapped rx girl with a penis,train,1,0,1,1
52904,../FHM/img/52904.png,when you eat her ass and then she say that she don t suck dick wayment,train,1,1,,1
6325,../FHM/img/06325.png,trump donated his salary to alcoholism research i see it as a personal attack,train,0,1,1,1
17483,../FHM/img/17483.png,when someone asks why im such a cunt just am,train,0,1,1,1
21943,../FHM/img/21943.png,is it a boy or a girl,train,0,0,,0
28195,../FHM/img/28195.png,gotta be careful who you fuck with people will learn you just to hurt you,train,0,1,1,1
46315,../FHM/img/46315.png,question how do blind people know when to stop wiping their asses,train,1,0,0,0
10256,../FHM/img/10256.png,and if anything happens the women are to blame that s right it s their fault definitely,train,1,1,,1
19650,../FHM/img/19650.png,when it s the s and you just got here from africa master looks after us now,train,0,0,,0
7523,../FHM/img/07523.png,man caught having sex with a feminist at the beach,train,1,0,0,0
24905,../FHM/img/24905.png,nascar presents the wal mart,train,0,0,,0
69017,../FHM/img/69017.png,all was well in new york until the fire nation attacked,train,0,0,,0
9413,../FHM/img/09413.png,when you start fingering yourself but your sister cums instead,train,1,1,,1
37140,../FHM/img/37140.png,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,train,1,0,1,1
58164,../FHM/img/58164.png,im not a gay sjw like other femboys im racist and a gamer daddy uwu,train,0,1,1,1
1578,../FHM/img/01578.png,sea monkeys,train,1,0,0,0
12460,../FHM/img/12460.png,when people just talk about weed and forget your birthday sad racist noises,train,1,0,1,1
73514,../FHM/img/73514.png,it s ma am i can t give you a ma am but i can give you a green eggs and haaaaaammmmmmm,train,0,0,,0
28197,../FHM/img/28197.png,cheap shoes for sale pick up christchurch mosque,train,1,0,0,0
28043,../FHM/img/28043.png,i don t play,train,0,0,,0
32401,../FHM/img/32401.png,in trump said all americans are idiots in they proved it,train,0,0,,0
34095,../FHM/img/34095.png,i ve been here once beautiful land and people,train,0,0,,0
52089,../FHM/img/52089.png,for my haters kill yo self bitch,train,0,1,1,1
25103,../FHM/img/25103.png,this is what happens when you re gay in a muslim country,train,1,1,,1
41389,../FHM/img/41389.png,it s simple really white people are stupid they do dumb shit like this all the time,train,1,1,,1
93124,../FHM/img/93124.png,how we see dogs what dogs want to eat when dogs are in heat,train,0,0,,0
32985,../FHM/img/32985.png,when immigrants wave our flag they are not invaders,train,0,0,,0
68549,../FHM/img/68549.png,when she yells the safe word avocados but you don t stop cause what can she do about it,train,1,0,1,1
5189,../FHM/img/05189.png,siri take me home starting route to jail,train,0,1,1,1
96078,../FHM/img/96078.png,meanwhile at the isis strip club,train,0,1,1,1
18490,../FHM/img/18490.png,the rosenbergs were executed for selling nuclear secrets to russia the clintons actually sold nuclear material for development of weaponsto russia,train,0,1,1,1
3795,../FHM/img/03795.png,even i can see you re a cunt,train,1,1,,1
86512,../FHM/img/86512.png,it s your birthday i m controlling my excitement,train,0,0,,0
32160,../FHM/img/32160.png,little white person please leave before my ancestors tell me to kick off this mountain,train,0,1,1,1
47031,../FHM/img/47031.png,beer vs woman at least the beer can t change its mind after you get its top off,train,1,0,0,0
50142,../FHM/img/50142.png,the year of the triggered left,train,0,0,,0
58310,../FHM/img/58310.png,hey dnc it s not the people s job to rally around the candidate you choose it s your job to choose the candidate that the people rally around,train,0,0,,0
42510,../FHM/img/42510.png,death to the jews death to the christians death to the hindus oh and by the way islam is a religion of peace please stop persecuting us and try to be more tolerant,train,1,1,,1
37542,../FHM/img/37542.png,i m a gnigger and you ve been robbed,train,1,1,,1
41795,../FHM/img/41795.png,happy birthday believe me i am the best and greatest at wishing you a happy birthday,train,0,0,,0
18937,../FHM/img/18937.png,if it fits it ships,train,0,0,,0
14037,../FHM/img/14037.png,radical muslims are snakes moderate muslims are the grass they hide in,train,1,1,,1
90568,../FHM/img/90568.png,how cops celebrate weed busts,train,0,0,,0
8534,../FHM/img/08534.png,if you don t believe in god you re going to suffer and burn for all eternity in hell child abuse it isn t necessarily physical,train,1,1,,1
42751,../FHM/img/42751.png,i built this myself with my own hands,train,0,0,,0
69518,../FHM/img/69518.png,you can see black lives matter,train,1,0,0,0
97162,../FHM/img/97162.png,meanwhile at the isis strip club,train,0,1,1,1
31560,../FHM/img/31560.png,oh man my parents are going to kill me,train,0,0,,0
14893,../FHM/img/14893.png,last year tyrone got a new job started building his credit and spending more time with his kids then something amazing started to happen,train,0,0,,0
45371,../FHM/img/45371.png,don t do drugs boys and girls,train,0,0,,0
54367,../FHM/img/54367.png,kids and guns don t mix,train,0,0,,0
35708,../FHM/img/35708.png,like if you had one of these only the s kids will remember,train,0,0,,0
97543,../FHM/img/97543.png,this is what whoring pray yourself out to a bitches religion you ve never followed looks like,train,0,1,1,1
36870,../FHM/img/36870.png,dont cry because it s over smile because it happened dr seuss,train,1,0,0,0
12570,../FHM/img/12570.png,when you pick her up for a date and she got hairbands on her wrist,train,0,0,,0
41265,../FHM/img/41265.png,ice perfectly shaped to heal that butthurt,train,0,0,,0
76951,../FHM/img/76951.png,muslim coming omg he looks horny,train,1,1,,1
16837,../FHM/img/16837.png,it s mam is it though,train,1,0,0,0
30157,../FHM/img/30157.png,i am a goat i eat everything even your dreams,train,0,0,,0
76498,../FHM/img/76498.png,i see a cat let s get it for lunch,train,0,1,1,1
4783,../FHM/img/04783.png,where you can get with that bull shit what is fuck outta here correct,train,0,1,1,1
59024,../FHM/img/59024.png,dear diary i miss fucking,train,1,1,,1
64051,../FHM/img/64051.png,celebrating the ebt card oh snap,train,1,0,1,1
90148,../FHM/img/90148.png,me sitting at work thinking about what i m going to eat for lunch,train,0,0,,0
85092,../FHM/img/85092.png,when someone thinks they ve seen all your crazy but you hit them with some next level shit like surprise bitch,train,0,1,1,1
41697,../FHM/img/41697.png,when col sanders opens a kfc in wakanda,train,1,0,0,0
17860,../FHM/img/17860.png,come here i need s to smack the stupid out of you,train,0,1,1,1
24958,../FHM/img/24958.png,a new target for entry level police academy,train,0,0,,0
97160,../FHM/img/97160.png,this would be racist if black people could read,train,1,0,0,0
97860,../FHM/img/97860.png,christians don t believe they evolved i agree,train,0,0,,0
63524,../FHM/img/63524.png,islam is a religion of peace if you don t agree then you re ignorant,train,0,1,1,1
70189,../FHM/img/70189.png,this isn t even my final form,train,1,0,0,0
32587,../FHM/img/32587.png,corn shit lemon piss,train,1,1,,1
12967,../FHM/img/12967.png,omg the middle east has ninjas too,train,1,0,0,0
67915,../FHM/img/67915.png,when you ve finished with your life of crime,train,0,0,,0
3854,../FHM/img/03854.png,did a lot of medical research didn t hurt any animals,train,1,0,1,1
76938,../FHM/img/76938.png,when the ss officer is searching the house for jews and he hears shuffling under the floorboards this is where the fun begins what does ss stand for serious nazis,train,1,1,,1
65037,../FHM/img/65037.png,muslims contributing to the very fabric of our nation,train,0,0,,0
39285,../FHM/img/39285.png,i m trying to put a load in the dishwasher him me too,train,0,0,,0
67041,../FHM/img/67041.png,that feeling you get when a goat s hair tickles your balls,train,0,0,,0
51680,../FHM/img/51680.png,when i grow up i m going to blow up,train,0,0,,0
62981,../FHM/img/62981.png,i just chased high paying jobs out of new york imagine what i ll do for the rest of the country hold my beer,train,0,1,1,1
42598,../FHM/img/42598.png,america obama trump,train,1,0,0,0
5471,../FHM/img/05471.png,do you still suck dick faggot,train,1,1,,1
97105,../FHM/img/97105.png,yes i m trying to divide the country i m dividing the illegals from the actual citizens,train,0,1,1,1
53160,../FHM/img/53160.png,when goats try to pull a car heist,train,0,0,,0
70821,../FHM/img/70821.png,cooooooooooooon,train,0,0,,0
62831,../FHM/img/62831.png,converted to muslim why would you think that,train,1,0,0,0
78904,../FHM/img/78904.png,never get too attached cause people wake up with difffrent feelings everyday,train,0,0,,0
78164,../FHM/img/78164.png,station just got it s newest fire retardant,train,0,0,,0
68417,../FHM/img/68417.png,don t be a pooper,train,0,0,,0
68521,../FHM/img/68521.png,not all men just want sex some just want to walk and talk about how ridiculous our firearm laws are,train,0,0,,0
43961,../FHM/img/43961.png,r e s p i c t wish i had a dictionary,train,0,0,,0
76423,../FHM/img/76423.png,has extra chromosome probably stole it,train,1,0,0,0
71963,../FHM/img/71963.png,president trump is saying he will close the border just do it americans first illegals are like sperm thousands get in only one works,train,1,1,,1
7824,../FHM/img/07824.png,it s hump day oh fuck,train,0,1,1,1
62850,../FHM/img/62850.png,when a cop gets his first gun,train,0,0,,0
23109,../FHM/img/23109.png,we live in a society where they lecture us on morals and biology,train,0,0,,0
96804,../FHM/img/96804.png,a serbian man,train,1,0,0,0
38712,../FHM/img/38712.png,be careful,train,0,0,,0
92541,../FHM/img/92541.png,whats wrong with me why am i so happy,train,0,0,,0
89206,../FHM/img/89206.png,whats wrong with your skin why is it like that oh you re black thats pretty cringe,train,1,1,,1
42167,../FHM/img/42167.png,trump supporters if they were any more inbred they d be sandwiches,train,0,1,1,1
14679,../FHM/img/14679.png,when the white kid you ve been nice to passes you a book under the table and he wrote you re cool run out of the school when i give the signal,train,1,0,0,0
39416,../FHM/img/39416.png,are u a wizard,train,1,0,0,0
62891,../FHM/img/62891.png,everyone has a choice,train,0,0,,0
9185,../FHM/img/09185.png,ahmed i m pregnant,train,1,0,0,0
58479,../FHM/img/58479.png,she will only marry a pubg player,train,0,0,,0
26315,../FHM/img/26315.png,when each letter is a mental disorder,train,0,0,,0
13520,../FHM/img/13520.png,i only wear silk panties cotton ones remind me of slavery,train,1,1,,1
69524,../FHM/img/69524.png,has anyone seen gary gary is about this tall,train,0,0,,0
45931,../FHM/img/45931.png,i m not a racist my shadow is black,train,1,1,,1
27041,../FHM/img/27041.png,your are a solder ready to die for your country,train,0,0,,0
27801,../FHM/img/27801.png,i m smoking cones and i just found buzzs shard you d better come out and stop me,train,0,1,1,1
95024,../FHM/img/95024.png,ever tried african food niether have they,train,1,0,1,1
93718,../FHM/img/93718.png,shia men after getting erection behan kidhar hai,train,0,1,1,1
89072,../FHM/img/89072.png,white cop kills black man black man kills black man,train,1,0,1,1
87615,../FHM/img/87615.png,when you try out ancestry com and find out you re related to hitler i will finish what you started,train,1,1,,1
96235,../FHM/img/96235.png,it explodes on penatration new military drone to fight isis,train,1,0,0,0
35692,../FHM/img/35692.png,my wife threw me out after she caught me measuring my cock it just reaches the back of her sisters throat,train,0,1,1,1
60389,../FHM/img/60389.png,you don t like thick girls fuck wrong with you,train,1,1,,1
78624,../FHM/img/78624.png,the look you get when your in the wrong neighborhood,train,0,0,,0
83509,../FHM/img/83509.png,when a girl says she is lesbian so you become trans to smash modern problems require modern solutions,train,1,0,1,1
87645,../FHM/img/87645.png,how uncivilized typical nigger,train,1,1,,1
41362,../FHM/img/41362.png,so you think by being a muslim sympathizer this will somehow keep us from killing you you are a special kind of stupid,train,1,1,,1
75139,../FHM/img/75139.png,mom won t let me use the oven with my jewish friends,train,0,0,,0
67835,../FHM/img/67835.png,i think i almost got my dishwasher working,train,1,0,0,0
4281,../FHM/img/04281.png,patty cake patty cake butthole hand i got tourettes syndrome chicken fucked ham,train,0,1,1,1
14920,../FHM/img/14920.png,cuddle party,train,0,0,,0
16082,../FHM/img/16082.png,are you bored join spastics with special admin powers now,train,1,0,0,0
72816,../FHM/img/72816.png,shut up you meathead,train,0,1,1,1
36450,../FHM/img/36450.png,keeping your dishwasher clean will make it last longer,train,0,0,,0
84106,../FHM/img/84106.png,white people be like it s you and me black people be like look at these dumb ass crackas sittin in the middle of the damn road,train,1,1,,1
38724,../FHM/img/38724.png,border agents in texas apprehend over illegals in just a minute span this is an invasion why are some republicans trying to keep our borders open,train,1,0,1,1
97153,../FHM/img/97153.png,muslim figure we must have pork free menus or we will leave u s should we help her pack,train,0,1,1,1
35620,../FHM/img/35620.png,when you try to catch a dark type pokemon,train,1,0,0,0
67439,../FHM/img/67439.png,disgusting if u have ever dated a nigger and ur white kill yourself once you go black you ll be a single mom for the rest of your life disgusting,train,1,1,,1
75104,../FHM/img/75104.png,i want to make a lamp shade from your skin because you light up my life,train,0,0,,0
56981,../FHM/img/56981.png,my grand father died at auschwitz he got drunk and fell out of this guard tower,train,1,0,1,1
56130,../FHM/img/56130.png,i m wanty not needy huge fucking difference,train,0,1,1,1
36725,../FHM/img/36725.png,what dogs look like to black people what dogs look like to asians what dogs look like to white people,train,1,0,1,1
27963,../FHM/img/27963.png,oh how cute a guinea pig,train,0,0,,0
92643,../FHM/img/92643.png,a head diaper is required when you have shit for brains,train,0,1,1,1
94026,../FHM/img/94026.png,i got some muhammed for you right here how you like me now,train,0,1,1,1
15926,../FHM/img/15926.png,who can deny the cash chambers,train,0,0,,0
90752,../FHM/img/90752.png,oh look men,train,0,1,1,1
71305,../FHM/img/71305.png,cracking open a cold one with the boys,train,0,0,,0
83964,../FHM/img/83964.png,has orgasm shoots tranny fluid,train,1,1,,1
84392,../FHM/img/84392.png,american woman holding african girls,train,0,0,,0
30598,../FHM/img/30598.png,we can kill as many as we want and your stupid government keeps bringing us in,train,1,1,,1
62815,../FHM/img/62815.png,donald trump wall cop or muslims no mexicans don t mess with his wall,train,1,1,,1
13968,../FHM/img/13968.png,they fear us waking up from the bull shit and taking back what was stolen from us,train,1,0,1,1
25436,../FHM/img/25436.png,fresh out of fb jail and still not giving a fuck,train,0,1,1,1
17385,../FHM/img/17385.png,when whit people don t get shot by the cops because of their skin color i m sorry is this some sort of whitejoke that i m too black to understand,train,1,1,,1
47581,../FHM/img/47581.png,my gas bill was this high,train,0,0,,0
52768,../FHM/img/52768.png,i finally stopped drinking for good now i drink for evil,train,0,0,,0
60827,../FHM/img/60827.png,people tragically jumping to their death during the terrorist attacks,train,0,0,,0
65298,../FHM/img/65298.png,vegetable soup,train,0,0,,0
91462,../FHM/img/91462.png,it is easier to pick fights with black women than to challenge white men,train,1,1,,1
48269,../FHM/img/48269.png,it s the kiiiiiiiiiiiiiiiiiikes,train,1,0,0,0
18940,../FHM/img/18940.png,when you post a dishwasher meme and trigger the feminists,train,1,0,1,1
63709,../FHM/img/63709.png,i love pudding pudding my dick where it doesn t belong,train,0,1,1,1
26184,../FHM/img/26184.png,i like pizza cause it doesn t scream when i put it in the oven,train,1,0,0,0
9851,../FHM/img/09851.png,it appears you re hm a cracker,train,0,0,,0
73924,../FHM/img/73924.png,i m voting trump the last clinton left a bad taste in my mouth,train,0,1,1,1
56870,../FHM/img/56870.png,though they should not be here illegally that doesnt mean they re bad people,train,0,0,,0
58209,../FHM/img/58209.png,i hate women so much i m not even joking bro,train,0,1,1,1
69521,../FHM/img/69521.png,make sure the girl sitting passenger side in your car is the same girl who d be sitting with you at the bus stop if life turned out differently,train,0,0,,0
72396,../FHM/img/72396.png,fucking queers,train,0,1,0,0
43089,../FHM/img/43089.png,let s get something straight hero not a hero,train,0,0,,0
7651,../FHM/img/07651.png,how you gotta treat girls with smart mouths,train,1,0,0,0
28315,../FHM/img/28315.png,the flavor in this dish was nonexistent customers started a religion just to believe it was there,train,0,0,,0
85136,../FHM/img/85136.png,has anyone seen gary gary is about this tall,train,0,0,,0
94153,../FHM/img/94153.png,what hitler would look like as a female,train,0,1,1,1
12576,../FHM/img/12576.png,becky lemme smash,train,0,1,1,1
3178,../FHM/img/03178.png,we fly planes into their buildings now they kiss our asses,train,1,1,,1
78035,../FHM/img/78035.png,smashed potatoes,train,0,0,,0
32491,../FHM/img/32491.png,million kids living in poverty in america but democrats fight for illegals,train,0,1,1,1
42931,../FHM/img/42931.png,when you res high as fuck and hear a loud sound the fuck was that,train,0,1,1,1
91065,../FHM/img/91065.png,that s why we bomb you,train,1,1,,1
28957,../FHM/img/28957.png,when each letter is a mental disorder,train,1,0,0,0
53927,../FHM/img/53927.png,when you dress up for dinner at your muslim girlfriend s parent s house,train,1,0,0,0
28134,../FHM/img/28134.png,why do white people smell like bologna,train,1,1,,1
85916,../FHM/img/85916.png,maybe if didn t considered car racing as sport we d be in better situation,train,0,0,,0
17230,../FHM/img/17230.png,my face when i find out that school is canceled,train,0,0,,0
50186,../FHM/img/50186.png,don t be a fool it is a bomb,train,0,0,,0
21305,../FHM/img/21305.png,kick islam out of america you can t walk with god holding hands with the devil,train,1,1,,1
76320,../FHM/img/76320.png,it s okay for you to believe what you believe it s not okay for you to demand other to believe the same way,train,0,0,,0
14086,../FHM/img/14086.png,if this is what they call pride then i don t wanna see what they call shame,train,0,1,1,1
73026,../FHM/img/73026.png,where s the rescue ship when you need one,train,0,0,,0
86129,../FHM/img/86129.png,mohammad says that camel urine is medicine do you really believe that crap,train,0,1,1,1
64285,../FHM/img/64285.png,shut the fuck up incel all are welcome here racist cuck,train,0,1,1,1
46785,../FHM/img/46785.png,turn for what,train,0,0,,0
20691,../FHM/img/20691.png,remeber behind very great black man is the police,train,1,0,1,1
97823,../FHM/img/97823.png,so you know a lot about politics please do continue to repeat everything your parents have told you,train,0,0,,0
70614,../FHM/img/70614.png,burning them was a great public service,train,0,1,1,1
72340,../FHM/img/72340.png,when muslims attack be prepared to fight back,train,1,1,,1
63092,../FHM/img/63092.png,chances are that god was black because he didn t even raise his son,train,1,0,0,0
97810,../FHM/img/97810.png,you re an awesome nigger,train,1,1,,1
94723,../FHM/img/94723.png,follow your dreams no matter what people say,train,0,0,,0
9156,../FHM/img/09156.png,sit down kids i will now tell you how i met your mother,train,1,0,0,0
81403,../FHM/img/81403.png,when someone tells me women must serve men,train,1,0,0,0
72914,../FHM/img/72914.png,i don t see whats wrong with him other than he stole that wheelchair,train,0,1,1,1
47208,../FHM/img/47208.png,happy fucking birthday now let s party,train,0,1,1,1
50148,../FHM/img/50148.png,don t think that food is expendable not everyone gets it,train,0,0,,0
16935,../FHM/img/16935.png,the perfect bag doesnt exi,train,0,1,1,1
36508,../FHM/img/36508.png,we can kill as many as we want and your stupid government keeps bringing us in,train,1,1,,1
39401,../FHM/img/39401.png,one little phone call and all charges are dropped,train,0,0,,0
48062,../FHM/img/48062.png,so where did you get all of this gold elizabeth i stole it,train,0,0,,0
91358,../FHM/img/91358.png,everywhere eats africa we don t do that here,train,1,0,1,1
83256,../FHM/img/83256.png,i was really shocked when my wife gave birth and the baby was black is there anything that woman can t burn,train,1,1,,1
56143,../FHM/img/56143.png,ugly mafuckas be like bru i know she want me i got dreads,train,0,1,1,1
16280,../FHM/img/16280.png,i didn t buy a colour tv to watch naggers on it,train,0,1,1,1
37018,../FHM/img/37018.png,muslims have sex with goats wipe their asses with their hands and drink camel piss but i m the unclean one,train,1,1,,1
74126,../FHM/img/74126.png,rise and shine my fragile americans what silly nonsense are we offended by today,train,0,0,,0
38190,../FHM/img/38190.png,i forgot to put it out on time now it is sitting there for whole day,train,0,0,,0
49387,../FHM/img/49387.png,this one time at camp we got so baked,train,0,0,,0
72506,../FHM/img/72506.png,you call me a goat fucker like it s a bad thing,train,0,1,1,1
79258,../FHM/img/79258.png,digging up something is hard guess excavation isnt for everyone,train,0,0,,0
80736,../FHM/img/80736.png,you have adhd well i know a place i can send you where you ll learn to concentrate,train,0,0,,0
2965,../FHM/img/02965.png,i once dumped a cross eyed chick thought she was seeing someone else,train,1,0,0,0
27685,../FHM/img/27685.png,go back to sleep your government is in control,train,1,0,1,1
59043,../FHM/img/59043.png,black peopple started wearing their pants low white people called it saggin spell saggin backwards those sneaky white people,train,0,1,1,1
46137,../FHM/img/46137.png,when you tell her on the first date to be herself and she starts snorting xanax off the table,train,0,1,1,1
87196,../FHM/img/87196.png,let s shake hands and forget about that colonialism stuff,train,0,0,,0
95687,../FHM/img/95687.png,the muslim on the front door be like no full auto in buildings,train,1,0,1,1
38527,../FHM/img/38527.png,the best way to get chewing gum out of your hair,train,0,0,,0
71562,../FHM/img/71562.png,there is always good and bad in this world,train,0,0,,0
30629,../FHM/img/30629.png,cop any questions black kid raises hand cop jayshaun if you don t put your fucking hand down i ll shoot you like i did your father hands up don t shoot,train,1,1,,1
38417,../FHM/img/38417.png,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse,train,0,0,,0
45289,../FHM/img/45289.png,has orgasm shoots tranny fluid,train,0,0,,0
14793,../FHM/img/14793.png,damn it john leave stevie alone,train,0,0,,0
65103,../FHM/img/65103.png,mornings be like,train,0,1,1,1
49728,../FHM/img/49728.png,when a retarded kid tries touching you,train,1,0,0,0
72486,../FHM/img/72486.png,put n the ham in mohamed,train,0,1,1,1
53820,../FHM/img/53820.png,whitesox ticket beer hot dog watching a muslim from kenya throw a mph fastball like an yr old little girl priceless,train,0,0,,0
49726,../FHM/img/49726.png,you just went full goat fucker never go full goat fucker,train,1,0,1,1
9682,../FHM/img/09682.png,pal,train,0,0,,0
25917,../FHM/img/25917.png,you don t have to put on the red light,train,0,0,,0
16089,../FHM/img/16089.png,the media trys to show only one side of the story,train,0,0,,0
68019,../FHM/img/68019.png,i m pregnant with your son i trust that you ll be a good father aight babe i m goin for a drive,train,1,0,1,1
70495,../FHM/img/70495.png,and then she said i m a blackbelt in mcmap,train,0,0,,0
67491,../FHM/img/67491.png,slave ship sailors when they found africa for the first time looks like these black creatures really mean business,train,1,1,,1
80945,../FHM/img/80945.png,feminist literature you mean cookbooks,train,1,0,0,0
23091,../FHM/img/23091.png,when you pour a bowl of coco puffs and realize you re outta milk,train,0,0,,0
21593,../FHM/img/21593.png,yall got any more a them cracka ass crackas,train,1,1,,1
72195,../FHM/img/72195.png,if you don t like the way i do things feel free to mind your own fucking business,train,0,1,1,1
30695,../FHM/img/30695.png,musslamic democrat ilhan omar has threatened members of congress she s told several republicans that she ll send them shawarma to give them a taste of her culture,train,1,0,1,1
69043,../FHM/img/69043.png,got problems and chromosomes,train,0,0,,0
59812,../FHM/img/59812.png,adult peer pressure seeing your neighbor mowing their yard,train,0,0,,0
28067,../FHM/img/28067.png,i remember when your mom dropped you off to school she got a fine for littering,train,0,0,,0
13469,../FHM/img/13469.png,when there is one coco puff left in the bowl,train,0,0,,0
39784,../FHM/img/39784.png,that face she makes when ahmed hits the g spot,train,1,0,0,0
62198,../FHM/img/62198.png,master chef with low rating master chef with high rating,train,1,0,0,0
50871,../FHM/img/50871.png,freckles are cute i don t care what you say,train,0,0,,0
74096,../FHM/img/74096.png,him,train,0,0,,0
58769,../FHM/img/58769.png,my grandpas tractor never broke down,train,0,0,,0
67138,../FHM/img/67138.png,the only fuck i have left to give andddddd there it goes,train,0,1,1,1
75086,../FHM/img/75086.png,the i don t listen well barbie comes with the stove she should ve been using,train,1,0,0,0
78563,../FHM/img/78563.png,yes we know trump said he d build a wall presidents say a lot of things without acting on them just to get your vote,train,0,0,,0
68971,../FHM/img/68971.png,literally nobody white people sitting at the bar can you put it on the golf channel,train,0,0,,0
21693,../FHM/img/21693.png,your purchase of comes to after theft,train,0,0,,0
5297,../FHM/img/05297.png,the first thing i did when i got home from the battered womens shelter the dishes cause i know what s good for me,train,1,0,0,0
86401,../FHM/img/86401.png,out on duty,train,0,0,,0
43197,../FHM/img/43197.png,you can hide but you can t run,train,0,0,,0
8597,../FHM/img/08597.png,now you re telling me you were so ingrained with white trash dna your facial hair actually grows in on its own all white trashy like that,train,1,0,1,1
67054,../FHM/img/67054.png,if i identify as a dog can i poop in your yard,train,0,1,1,1
84721,../FHM/img/84721.png,cow girls like to take their summer photos in hay fields,train,0,0,,0
91654,../FHM/img/91654.png,i don t care mom if they deport juan i m going with him,train,1,0,0,0
58190,../FHM/img/58190.png,only two things come from muslim countries pedophiles and goat fuckers which are you mohammed,train,1,1,,1
54019,../FHM/img/54019.png,where is the pinata,train,0,0,,0
68512,../FHM/img/68512.png,what s that smell,train,0,0,,0
59672,../FHM/img/59672.png,the power of makeup,train,0,0,,0
83402,../FHM/img/83402.png,my car had some trouble i need to take it to a mechanic,train,0,0,,0
45708,../FHM/img/45708.png,how i feel when i hear the name obama,train,0,0,,0
46312,../FHM/img/46312.png,when you found your wife is cheating on you,train,1,0,1,1
98305,../FHM/img/98305.png,hiliary i m coming after you and i m bringing handcuffs,train,0,1,1,1
39421,../FHM/img/39421.png,him gonna beat dat pussy into mashed potatoes her im down,train,0,1,1,1
93071,../FHM/img/93071.png,look i m really sorry that i made a pew pew star wars lazer blaster noise when i jizzed all over your titties i suffer from immature ejaculation,train,0,1,1,1
69528,../FHM/img/69528.png,when you re broke af but still gotta buy christmas gifts,train,1,0,0,0
90861,../FHM/img/90861.png,well look at you i ve never fingered a potato,train,1,0,0,0
40539,../FHM/img/40539.png,a group of baboons is called a congress suddenly makes sense,train,0,0,,0
6374,../FHM/img/06374.png,islamic windchimes,train,1,0,1,1
12376,../FHM/img/12376.png,why girls wanna be mermaids no pants no periods perfect hair you get to lure men to their deaths well that escalated quickly,train,0,1,1,1
27134,../FHM/img/27134.png,because of trump walmart is selling american made appliances again,train,1,0,0,0
46852,../FHM/img/46852.png,you say you re tired of the race card well we re tired of the mental illness card mass shooters young often taken alive white by their brothers in blue male,train,1,0,1,1
65349,../FHM/img/65349.png,all woman or all tranny,train,1,0,0,0
91208,../FHM/img/91208.png,about to wait in line at the dmv before school,train,0,0,,0
82079,../FHM/img/82079.png,when you re picking cotton as fast as your ashy hands can and then you hear your master crack his whip,train,1,0,1,1
74380,../FHM/img/74380.png,meanwhile at the isis strip club,train,0,1,1,1
53740,../FHM/img/53740.png,if the words you spoke appeared on your skin would you still be beautiful nigger,train,1,1,,1
9841,../FHM/img/09841.png,oh you drive a dodge do you blow trannys as good as your truck,train,0,1,1,1
58349,../FHM/img/58349.png,when you dont stir the nesquick powder in your milk enough,train,0,0,,0
